First Name,Email ID,Quantity,Events,Attendee Status,College Name,How did you come to know about this event?,"Specify in ""Others"" (how did you come to know about this event)",Designation,Year of Graduation,City,CGPA,Experience with python (Months),Family Income,Expected salary (Lac),Leadership- skills
Anthony,anthony@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"symbiosis institute of technology, pune",,,Students,2023,Amritsar,6.5,6,0-2 Lakh,13,yes
Amy,amy@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,a. c. patil college of engineering,,,Students,2024,Sangrur,6.9,3,0-2 Lakh,15,no
Kimberly,kimberly@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,wilson college ,,,Students,2025,Ajmer,7.6,8,0-2 Lakh,19,no
Jose,jose@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2024,Amer,6.5,5,0-2 Lakh,18,no
Carolyn,carolyn@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2023,Barmer,7.3,5,0-2 Lakh,12,yes
David,david@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2025,Bikaner,6.7,5,0-2 Lakh,23,no
Karen,karen@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,g h raisoni institut of engineering and technology pune,,,Students,2023,Jaipur,8.7,5,0-2 Lakh,8,no
Evelyn,evelyn@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,government polytechnic gandhinagar,,,Students,2024,Jalor,6.7,5,0-2 Lakh,9,no
Ralph,ralph@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",,,Students,2025,Jhalwar,9.0,3,0-2 Lakh,7,no
Manuel,manuel@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"kle society's college of bca, rls institute, belagavi",,,Students,2023,Kota,8.5,8,0-2 Lakh,19,yes
James,james@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2023,Pali,6.5,8,0-2 Lakh,25,yes
Roy,roy@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,new horizon institute of technology and management ,,,Students,2025,Gangtok,9.5,6,0-2 Lakh,29,no 
James,james@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,late g. n. sapkal college of engineering,,,Students,2025,Hyderbad,8.1,3,0-2 Lakh,9,yes
Miguel,miguel@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"symbiosis institute of technology, pune",,,Students,2024,Nizambad,9.7,5,0-2 Lakh,20,yes
Grace,grace@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"mit academy of engineering ,alandi",,,Students,2023,Agartala,9.3,6,0-2 Lakh,15,no
Elizabeth,elizabeth@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,a. c. patil college of engineering,,,Students,2026,Agra,9.1,3,0-2 Lakh,17,no
Deborah,deborah@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,wilson college ,,,Students,2025,Aligarh,7.6,8,0-2 Lakh,19,no
Kenneth,kenneth@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2024,Gonda,7.8,8,0-2 Lakh,13,yes
Leonard,leonard@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2023,Ghazipur,7.9,3,0-2 Lakh,11,no
Rex,rex@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2024,Ghaziabad,8.5,6,0-2 Lakh,12,no
Ellen,ellen@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,chhattisgarh swami vivekananda technical university teaching department bhilai,,,Students,2024,Gorakhpur,8.3,6,0-2 Lakh,10,no
Thomas,thomas@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,adhiyamaan college of engineering,,,Students,2023,Deoria,8.6,8,0-2 Lakh,15,yes
Joseph,joseph@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,don bosco college of engineering fatorda goa,,,Students,2026,Budaun,8.5,5,0-2 Lakh,12,yes
Charles,charles@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,pillai college of engineering new panvel,,,Students,2024,Jhansi,9.1,8,0-2 Lakh,20,no 
Mike,mike@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vidyalankar institute of technology, mumbai",,,Students,2023,Lucknow,7.5,3,0-2 Lakh,9,yes
Stephen,stephen@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,,,Students,2025,Mathura,7.2,3,0-2 Lakh,9,yes
Megan,megan@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2023,Mainpuri,7.6,5,0-2 Lakh,8,no
John,john@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vidyalankar institute of technology, mumbai",,,Students,2024,Varanasi,7.3,5,0-2 Lakh,7,no
Rose,rose@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,adhiyamaan college of engineering,,,Students,2023,Haora,6.6,5,0-2 Lakh,16,no
Jill,jill@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,st xavier's college ,,,Students,2024,Kolkata,7.7,3,0-2 Lakh,7,no
Velma,velma@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vidyalankar institute of technology, mumbai",,,Students,2024,Malda,8.1,8,0-2 Lakh,20,no
Leslie,leslie@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"kle society's college of bca, rls institute, belagavi",,,Students,2025,Palashi,7.9,3,0-2 Lakh,9,yes
Robert,robert@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2026,Santipur,7.1,6,0-2 Lakh,13,yes
Eddie,eddie@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,st.francis institute of technology,,,Students,2023,Siliguri,8.3,8,7 Lakh+,24,no 
Leah,leah@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,new horizon institute of technology and management ,,,Students,2023,Silguri,7.7,5,0-2 Lakh,17,no 
Justin,justin@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,late g. n. sapkal college of engineering,,,Students,2024,Siuri,8.0,6,5-7 Lakh,11,yes
Ray,ray@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"symbiosis institute of technology, pune",,,Students,2025,Talmuk,6.5,5,2-5 Lakh,21,yes
Alexander,alexander@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"mit academy of engineering ,alandi",,,Students,2025,Talmuk,9.4,6,0-2 Lakh,24,no
Scott,scott@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,a. c. patil college of engineering,,,Students,2024,Siuri,6.8,8,0-2 Lakh,9,no
Charles,charles@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2026,Orchha,7.9,3,0-2 Lakh,7,yes
Blanche,blanche@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2023,Sagar,9.3,3,0-2 Lakh,25,no
Marie,marie@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"thakur institute of management studies, career development & research - [timscdr]",,,Students,2024,Satna,6.9,8,0-2 Lakh,21,no
Cindy,cindy@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2025,Vidisha,8.3,5,0-2 Lakh,24,no
Brooke,brooke@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vidyalankar institute of technology, mumbai",,,BE IT,2025,Akola,7.2,8,0-2 Lakh,8,no
Bryan,bryan@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,chhattisgarh swami vivekananda technical university teaching department bhilai,,,Intern,2023,Aurangabad,8.1,8,0-2 Lakh,19,yes
Cora,cora@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,silicon institute of technology,,,Students,2023,Bhandara,9.5,8,0-2 Lakh,21,yes
Lorna,lorna@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,adhiyamaan college of engineering,,,Students,2024,Bhsawal,9.6,5,0-2 Lakh,17,no 
Louise,louise@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,don bosco college of engineering fatorda goa,,,Students,2026,Bid,7.5,8,0-2 Lakh,18,no 
Pranjal,pranjal@xyz.com,1,Data Visualization using Power BI,Attending,late g. n. sapkal college of engineering,,,Students,2024,Bikaner,9.5,3,0-2 Lakh,8,no
Nikhil,nikhil@xyz.com,1,Data Visualization using Power BI,Attending,"symbiosis institute of technology, pune",,,Students,2026,Jaipur,9.8,3,0-2 Lakh,19,yes
Aakanksha,aakanksha@xyz.com,1,Data Visualization using Power BI,Attending,"mit academy of engineering ,alandi",,,Students,2024,Jalor,9.6,8,2-5 Lakh,21,yes
Jyoti,jyoti@xyz.com,1,Data Visualization using Power BI,Attending,a. c. patil college of engineering,,,Students,2023,Jhalwar,9.6,5,0-2 Lakh,17,no 
Darshana,darshana@xyz.com,1,Data Visualization using Power BI,Attending,wilson college ,,,Students,2023,Jodhpur,6.2,5,0-2 Lakh,18,no 
Gayatri,gayatri@xyz.com,1,Data Visualization using Power BI,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2025,Kota,9.1,5,0-2 Lakh,9,yes
Shubham,shubham@xyz.com,1,Data Visualization using Power BI,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2025,Pali,7.2,5,0-2 Lakh,8,yes
Rushikesh,rushikesh@xyz.com,1,Data Visualization using Power BI,Attending,"thakur institute of management studies, career development & research - [timscdr]",,,Students,2024,Sikar,9.5,5,0-2 Lakh,8,no
Shubham,shubham@xyz.com,1,Data Visualization using Power BI,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,,,Students,2026,Ahemdabad,6.8,3,0-2 Lakh,8,no
Krishan,krishan@xyz.com,1,Data Visualization using Power BI,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2023,Amreli,8.4,8,0-2 Lakh,8,no
Hemant ,hemant@xyz.com,1,Data Visualization using Power BI,Attending,"vidyalankar institute of technology, mumbai",,,Students,2024,Dwarka,9.9,8,2-5 Lakh,21,yes
Ajay,ajay@xyz.com,1,Data Visualization using Power BI,Attending,chhattisgarh swami vivekananda technical university teaching department bhilai,,,Students,2023,Godhra,6.6,8,0-2 Lakh,7,no
Anmol,anmol@xyz.com,1,Data Visualization using Power BI,Attending,silicon institute of technology,,,Students,2024,Jamnagar,6.7,8,0-2 Lakh,7,no
Himani,himani@xyz.com,1,Data Visualization using Power BI,Attending,adhiyamaan college of engineering,,,Students,2025,Junagadh,7.6,6,0-2 Lakh,8,no
Samidha,samidha@xyz.com,1,Data Visualization using Power BI,Attending,don bosco college of engineering fatorda goa,,,Students,2023,Kheda,8.3,3,0-2 Lakh,5,no
Ghanshyam,ghanshyam@xyz.com,1,Data Visualization using Power BI,Attending,pillai college of engineering new panvel,,,Students,2025,Morbi,6.3,5,0-2 Lakh,6,no
Shriram,shriram@xyz.com,1,Data Visualization using Power BI,Attending,st xavier's college ,,,Students,2026,Nadiad,8.9,6,0-2 Lakh,6,yes
Veena ,veena@xyz.com,1,Data Visualization using Power BI,Attending,"vidyalankar institute of technology, mumbai",,,Students,2023,Navsari,9.5,3,0-2 Lakh,7,yes
Tushar,tushar@xyz.com,1,Data Visualization using Power BI,Attending,"s.i.e.s. graduate school of technology, nerul, navi mumbai",,,Students,2024,Okha,8.5,8,0-2 Lakh,7,no 
Abdul,abdul@xyz.com,1,Data Visualization using Power BI,Attending,g h raisoni institut of engineering and technology pune,,,Students,2023,Rajkot,8.5,8,0-2 Lakh,8,no 
Yash,yash@xyz.com,1,Data Visualization using Power BI,Attending,government polytechnic gandhinagar,Youtube,,Students,2024,Surat,8.8,3,0-2 Lakh,5,yes
Anghan,anghan@xyz.com,1,Data Visualization using Power BI,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Whatsapp,,Students,2025,Valsad,7.9,6,0-2 Lakh,6,yes
Rupapara,rupapara@xyz.com,1,Data Visualization using Power BI,Attending,"vishwakarma institute of technology, pune",Whatsapp,,Students,2025,Ambala,7.5,6,0-2 Lakh,8,no
Garala,garala@xyz.com,1,Data Visualization using Power BI,Attending,"kle society's college of bca, rls institute, belagavi",Whatsapp,,Students,2026,Chandigarh,8.3,6,0-2 Lakh,11,no
AARAV,aarav@xyz.com,1,Data Visualization using Power BI,Attending,g h raisoni institut of engineering and technology pune,Whatsapp,,Students,2024,Faridabad,6.4,6,0-2 Lakh,20,no
Harshil,harshil@xyz.com,1,Data Visualization using Power BI,Attending,government polytechnic gandhinagar,Others,,Students,2024,Kunrool,7.5,8,0-2 Lakh,5,yes
Taksh,taksh@xyz.com,1,Data Visualization using Power BI,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Email | Cloud Counselage Website,,Students,2023,Tirupati,7.7,5,0-2 Lakh,7,no
Vikranth,vikranth@xyz.com,1,Data Visualization using Power BI,Attending,"vishwakarma institute of technology, pune",,,Students,2023,Vijaywada,9.9,8,0-2 Lakh,21,no
Dhanashree,dhanashree@xyz.com,1,Data Visualization using Power BI,Attending,"kle society's college of bca, rls institute, belagavi",,,Students,2025,Eluru,7.6,6,0-2 Lakh,5,no
Swapnali ,swapnali@xyz.com,1,Data Visualization using Power BI,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2025,Guwahati,7.9,3,0-2 Lakh,8,no
Mihir,mihir@xyz.com,1,Data Visualization using Power BI,Attending,st.francis institute of technology,,,Students,2024,Nagaon,7.7,3,0-2 Lakh,9,no
Omkar,omkar@xyz.com,1,Data Visualization using Power BI,Attending,new horizon institute of technology and management ,,,Students,2023,Tezpur,7.4,5,0-2 Lakh,13,yes
Sonu,sonu@xyz.com,1,Data Visualization using Power BI,Attending,late g. n. sapkal college of engineering,,,Students,2026,Sivasagar,9.2,5,0-2 Lakh,15,yes
Aniket,aniket@xyz.com,1,Data Visualization using Power BI,Attending,"symbiosis institute of technology, pune",,,Students,2024,Burani,7.6,3,0-2 Lakh,14,no 
Abhishek,abhishek@xyz.com,1,Data Visualization using Power BI,Attending,"mit academy of engineering ,alandi",,,Students,2023,Dehri,8.7,8,0-2 Lakh,12,no 
Pratik ,pratik@xyz.com,1,Data Visualization using Power BI,Attending,a. c. patil college of engineering,,,Students,2025,Aurangabad,9.5,5,0-2 Lakh,5,yes
Nikita,nikita@xyz.com,1,Data Visualization using Power BI,Attending,wilson college ,,,Students,2024,Bhandara,6.9,5,0-2 Lakh,20,yes
Ashwini ,ashwini@xyz.com,1,Data Visualization using Power BI,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2023,Bhsawal,9.2,6,0-2 Lakh,20,no
Jheanna Mae,jheannamae@xyz.com,1,Data Visualization using Power BI,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2025,Bid,6.9,3,0-2 Lakh,14,no
Krishna,krishna@xyz.com,1,Data Visualization using Power BI,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2026,Buldhana,7.2,8,0-2 Lakh,16,no
Aniket,aniket@xyz.com,1,Data Visualization using Power BI,Attending,g h raisoni institut of engineering and technology pune,,,Students,2024,Dhule,7.5,3,0-2 Lakh,9,yes
Pratiksha,pratiksha@xyz.com,1,Data Visualization using Power BI,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",,,Students,2023,Kalyan,7.5,8,0-2 Lakh,9,no
Chetan,chetan@xyz.com,1,Data Visualization using Power BI,Attending,"kle society's college of bca, rls institute, belagavi",,,Students,2025,Navi Mumbai,7.6,6,0-2 Lakh,8,no
Rishika,rishika@xyz.com,1,Data Visualization using Power BI,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2025,Mumbai,6.5,5,0-2 Lakh,6,no
Kiran,kiran@xyz.com,1,Data Visualization using Power BI,Attending,st.francis institute of technology,,,Students,2023,Nagpur,7.3,6,0-2 Lakh,8,yes
Abhishek,abhishek@xyz.com,1,Data Visualization using Power BI,Attending,new horizon institute of technology and management ,,,Students,2024,Nanded,6.7,8,0-2 Lakh,21,yes
Neeraj,neeraj@xyz.com,1,Data Visualization using Power BI,Attending,late g. n. sapkal college of engineering,,,Students,2026,Mahe,8.7,8,0-2 Lakh,5,no 
Akshay,akshay@xyz.com,1,Data Visualization using Power BI,Attending,"symbiosis institute of technology, pune",,,Students,2023,Amritsar,6.7,3,0-2 Lakh,21,no 
Sanjay,sanjay@xyz.com,1,Data Visualization using Power BI,Attending,wilson college ,,,Students,2025,Ajmer,8.5,6,0-2 Lakh,7,no
Sushmita,sushmita@xyz.com,1,Data Visualization using Power BI,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2023,Amer,6.5,5,0-2 Lakh,5,no
Vipul,vipul@xyz.com,1,Data Visualization using Power BI,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2024,Barmer,6.6,8,0-2 Lakh,8,no
Mrunmayee,mrunmayee@xyz.com,1,Data Visualization using Power BI,Attending,"mit academy of engineering ,alandi",Email,,Students,2023,Hamirpur,8.5,5,0-2 Lakh,21,yes
Shaunak,shaunak@xyz.com,1,Data Visualization using Power BI,Attending,a. c. patil college of engineering,Email,,Students,2025,Deoria,7.7,5,0-2 Lakh,30,yes
Divij,divij@xyz.com,1,Data Visualization using Power BI,Attending,wilson college ,SPOC/ College Professor,,Students,2024,Budaun,8.1,7,0-2 Lakh,24,no
Ajitsingh,ajitsingh@xyz.com,1,Data Visualization using Power BI,Attending,"thakur institute of management studies, career development & research - [timscdr]",SPOC/ College Professor,,Students,2023,Lucknow,8.3,3,0-2 Lakh,21,yes
akshad,akshad@xyz.com,1,Data Visualization using Power BI,Attending,"priyadarshini college of engineering, nagpur ",Cloud Counselage Website,,Students,2025,Mainpuri,8.0,3,0-2 Lakh,18,no
Laukik,laukik@xyz.com,1,Data Visualization using Power BI,Attending,silicon institute of technology,Email,,Students,2024,Alipore,6.8,3,0-2 Lakh,8,no
Advait,advait@xyz.com,1,Data Visualization using Power BI,Attending,don bosco college of engineering fatorda goa,Email,,Students,2023,Durgapur,7.9,7,0-2 Lakh,8,yes
Ranveer,ranveer@xyz.com,1,Data Visualization using Power BI,Attending,pillai college of engineering new panvel,Email,,Students,2026,Hugli,9.3,5,0-2 Lakh,8,no 
Harshvardhan,harshvardhan@xyz.com,1,Data Visualization using Power BI,Attending,silicon institute of technology,Email,,Students,2024,Malda,8.9,7,0-2 Lakh,9,yes
Anway,anway@xyz.com,1,Data Visualization using Power BI,Attending,don bosco college of engineering fatorda goa,SPOC/ College Professor,,Students,2023,Santipur,7.2,4,0-2 Lakh,13,no
Swaminath,swaminath@xyz.com,1,Data Visualization using Power BI,Attending,pillai college of engineering new panvel,Whatsapp | SPOC/ College Professor,,Students,2024,Siliguri,8.1,7,0-2 Lakh,11,no
Arbaz,arbaz@xyz.com,1,Data Visualization using Power BI,Attending,"s.i.e.s. graduate school of technology, nerul, navi mumbai",SPOC/ College Professor,,Students,2024,Talmuk,7.5,4,0-2 Lakh,18,no
Prasanna,prasanna@xyz.com,1,Data Visualization using Power BI,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Email | SPOC/ College Professor,,Students,2023,Titagrah,9.6,5,0-2 Lakh,8,no
Jugal,jugal@xyz.com,1,Data Visualization using Power BI,Attending,"vishwakarma institute of technology, pune",Email,,Students,2024,Orchha,9.1,7,0-2 Lakh,21,no
Ashhar ,ashhar@xyz.com,1,Data Visualization using Power BI,Attending,"vishwakarma institute of technology, pune",Youtube | Facebook,,Students,2026,Akola,7.2,7,0-2 Lakh,22,yes
Rutvik,rutvik@xyz.com,1,Data Visualization using Power BI,Attending,"kle society's college of bca, rls institute, belagavi",Email,,Students,2025,Aurangabad,9.1,7,0-2 Lakh,17,yes
mustafa,mustafa@xyz.com,1,Data Visualization using Power BI,Attending,st.francis institute of technology,Email,,Students,2024,Bhsawal,7.1,5,0-2 Lakh,20,no
Ashwattha,ashwattha@xyz.com,1,Data Visualization using Power BI,Attending,new horizon institute of technology and management ,Email,,Students,2024,Bid,7.1,7,0-2 Lakh,15,no
Hitesh,hitesh@xyz.com,1,Data Visualization using Power BI,Attending,"symbiosis institute of technology, pune",Email,,Students,2023,Dhule,9.2,5,0-2 Lakh,19,no
Vallabh,vallabh@xyz.com,1,Data Visualization using Power BI,Attending,a. c. patil college of engineering,Email,,Students,2023,Kalyan,7.3,4,0-2 Lakh,11,no
Nehadevi,nehadevi@xyz.com,1,Data Visualization using Power BI,Attending,wilson college ,SPOC/ College Professor,,Students,2024,Thane,7.3,7,0-2 Lakh,12,no
Mithilesh,mithilesh@xyz.com,1,Data Visualization using Power BI,Attending,"vishwakarma institute of technology, pune",Email,,Students,2025,Patiala,7.3,4,0-2 Lakh,21,yes
Anshul,anshul@xyz.com,1,Data Visualization using Power BI,Attending,st.francis institute of technology,Email,,Students,2025,Amer,7.6,7,0-2 Lakh,8,no
Rakshit ,rakshit@xyz.com,1,Data Visualization using Power BI,Attending,wilson college ,Cloud Counselage Website,,Students,2024,Jodhpur,8.7,5,0-2 Lakh,8,no
Ruqaiya,ruqaiya@xyz.com,1,Data Visualization using Power BI,Attending,"ld college of engineering, ahmedabad, gujarat ",SPOC/ College Professor,,Students,2023,Kota,7.2,4,0-2 Lakh,7,yes
Rugved,rugved@xyz.com,1,Data Visualization using Power BI,Attending,dkte society's textile and engineering institute ichalkaranji,Email,,Students,2026,Pali,7.1,7,0-2 Lakh,20,yes
Sayuktha,sayuktha@xyz.com,1,Data Visualization using Power BI,Attending,,Email,,Students,2023,Sikar,8.0,7,0-2 Lakh,9,no 
Rishi,rishi@xyz.com,1,Data Visualization using Power BI,Attending,pillai college of engineering new panvel,SPOC/ College Professor,,Students,2024,Godhra,9.7,4,0-2 Lakh,11,no
Krutik,krutik@xyz.com,1,Data Visualization using Power BI,Attending,"s.i.e.s. graduate school of technology, nerul, navi mumbai",Email,,Students,2025,Kheda,8.8,3,0-2 Lakh,9,yes
Govind,govind@xyz.com,1,Data Visualization using Power BI,Attending,"kle society's college of bca, rls institute, belagavi",Whatsapp | SPOC/ College Professor,,Students,2025,Rajkot,9.1,4,0-2 Lakh,30,no
Lakhan,lakhan@xyz.com,1,Data Visualization using Power BI,Attending,new horizon institute of technology and management ,Whatsapp | SPOC/ College Professor,,Students,2023,Ambala,7.6,7,0-2 Lakh,19,no 
Sidharrth,sidharrth@xyz.com,1,Data Visualization using Power BI,Attending,"thakur institute of management studies, career development & research - [timscdr]",Whatsapp,,Students,2024,Agartala,7.3,4,0-2 Lakh,8,no
Deepak Singh,deepaksingh@xyz.com,1,Data Visualization using Power BI,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,Whatsapp,,Students,2025,Agra,7.4,5,0-2 Lakh,6,no
10 Pawan,10pawan@xyz.com,1,Data Visualization using Power BI,Attending,silicon institute of technology,SPOC/ College Professor,,Students,2024,Ghaziabad,7.3,5,0-2 Lakh,5,yes
Vighnesh,vighnesh@xyz.com,1,Data Visualization using Power BI,Attending,st xavier's college ,Friend/ Classmate | SPOC/ College Professor,,Students,2023,Deoria,7.1,4,0-2 Lakh,7,yes
Shivangi ,shivangi@xyz.com,1,Data Visualization using Power BI,Attending,"vidyalankar institute of technology, mumbai",Email,,Students,2026,Budaun,8.7,4,0-2 Lakh,8,yes
Umang,umang@xyz.com,1,Data Visualization using Power BI,Attending,government polytechnic gandhinagar,Whatsapp,,Students,2023,Lucknow,6.8,5,0-2 Lakh,8,no
